Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
4:8	azkx		rc://*/ta/man/translate/translate-textvariants	ὑμᾶς	1	Many ancient manuscripts read **you**. The ULT follows that reading. Other ancient manuscripts read “us.” If a translation of the Bible exists in your region, you may wish to use the reading that it uses. If a translation of the Bible does not exist in your region, you may wish to use the reading of the ULT.
4:9	uxn8		rc://*/ta/man/translate/grammar-connect-words-phrases	δὲ	1	Here, the word **But** introduces a new section in the letter. If it would be helpful in your language, you could use a word or phrase that introduces a new section, or you could leave **But** untranslated. Alternate translation: “Next,”
4:9	rpmn		rc://*/ta/man/translate/figs-abstractnouns	τῆς φιλαδελφίας	1	If your language does not use an abstract noun for the idea of **love**, you could express the same idea in another way. Alternate translation: “loving the brothers” or “how to love others in a brotherly way”
4:9	qf9x		rc://*/ta/man/translate/figs-metaphor	τῆς φιλαδελφίας	1	Here Paul uses the phrase **brotherly love** to refer to love for people who share the same faith, both men and women. If possible, use the same form you have used to translate the word “brothers.” Alternate translation: “love for believers”
4:9	sgen		rc://*/ta/man/translate/grammar-connect-logic-result	οὐ χρείαν ἔχετε γράφειν ὑμῖν, αὐτοὶ γὰρ ὑμεῖς θεοδίδακτοί ἐστε, εἰς τὸ ἀγαπᾶν ἀλλήλους	1	If your language would naturally state a reason before its result, you could reverse the order of these clauses. Alternate translation: “because you yourselves are taught by God to love one another, you have no need {for us} to write to you”
4:9	l1n7		rc://*/ta/man/translate/translate-textvariants	ἔχετε	1	Many ancient manuscripts read **you have**. The ULT follows that reading. Other ancient manuscripts read “we have.” If a translation of the Bible exists in your region, you may wish to use the reading that it uses. If a translation of the Bible does not exist in your region, you may wish to use the reading of the ULT.
4:9	fyqe		rc://*/ta/man/translate/grammar-connect-logic-result	γὰρ	1	Here, the word **for** introduces a reason why Paul and his fellow workers do not need to write to the Thessalonians. If it would be helpful in your language, you could use a word or phrase that introduces a reason or basis for a claim, or you could leave **for** untranslated. Alternate translation: “since”
4:9	ctiq		rc://*/ta/man/translate/figs-activepassive	αὐτοὶ & ὑμεῖς θεοδίδακτοί ἐστε	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “God has taught you yourselves”
4:9	zroq		rc://*/ta/man/translate/writing-pronouns	αὐτοὶ & ὑμεῖς & ἐστε	1	For emphasis, Paul is stating the pronoun **you**, which is already implied in the verb **are**. If your language can state implied pronouns explicitly for emphasis, you may want to use that construction in your translation. Other languages may have other ways of bringing out this emphasis. The ULT does so by using the intensive pronoun **yourselves**. Alternate translation: “it is you who are” or “as for you, you are”
4:10	dec9		rc://*/ta/man/translate/grammar-connect-logic-result	καὶ γὰρ ποιεῖτε	1	Here, the phrase **For also** introduces another reason why Paul and his fellow workers do not need to write to the Thessalonians (see [4:9](../04/09.md)). If it would be helpful in your language, you could use a word or phrase that introduces another reason or basis for a claim, or you could leave **For** untranslated. Alternate translation: “Again, we do not need to write to you about this, since you do” or “Even more, you do”
4:10	hg7a		rc://*/ta/man/translate/writing-pronouns	ποιεῖτε αὐτὸ	1	Here, the word **it** refers to “brotherly love” (see [4:9](../04/09.md)). If it would be helpful in your language, you could make this idea more explicit. Alternate translation: “you show brotherly love”
4:10	u3fl		rc://*/ta/man/translate/grammar-connect-words-phrases	δὲ	1	Here, the word **But** introduces a slight contrast between what the Thessalonians are doing and how Paul wants them to do it **even more**. If it would be helpful in your language, you could use a word or phrase that introduces this kind of contrast, or you could leave **But** untranslated. Alternate translation: “Now” or “Yet”
4:10	z51t		rc://*/ta/man/translate/figs-explicit	περισσεύειν μᾶλλον	1	Here Paul implies that he and his fellow workers want the Thessalonians to **abound** in brotherly love **even more**. If it would be helpful in your language, you could make this idea more explicit. Alternate translation: “to abound even more in brotherly love”
4:11	d2fg		rc://*/ta/man/translate/figs-metaphor	ἡσυχάζειν	1	Here, the phrase **to be quiet** refers to living in a peaceful way that does not disrupt others. If it would be helpful in your language, you could use a similar phrase or state the meaning plainly. Alternate translation: “to avoid disrupting others” or “to behave calmly around other people”
4:11	j4c7		rc://*/ta/man/translate/figs-explicit	πράσσειν τὰ ἴδια	1	Here, the phrase **to perform your own things** refers to focusing on one’s own tasks and responsibilities instead of becoming involved in other people’s private affairs. If it would be helpful in your language, you could make this idea more explicit. Alternate translation: “to focus on your own own affairs” or “to stay out of other people’s business”
4:11	jmt9		rc://*/ta/man/translate/figs-idiom	ἐργάζεσθαι ταῖς ἰδίαις χερσὶν ὑμῶν	1	Here Paul uses the phrase **work with your own hands** to indicate that the Thessalonians should support themselves instead of relying on others to provide for them. He does not mean that they must do physical labor. If it would be helpful in your language, you could use a comparable phrase or state the meaning plainly. Alternate translation: “to provide for yourselves” or “to earn your own living”
4:11	bz8s		rc://*/ta/man/translate/figs-explicit	καθὼς ὑμῖν παρηγγείλαμεν	1	Here Paul refers to what he and his fellow workers **commanded** the Thessalonians when they visited them. If it would be helpful in your language, you could make this idea more explicit. Alternate translation: “just as we commanded you when we visited you”
4:12	wj25		rc://*/ta/man/translate/grammar-connect-logic-result	ἵνα	1	Here, the phrase **so that** could introduce: (1) the result of doing what Paul has commanded in [4:10–11](../04/10.md). Alternate translation: “with the result that” (2) the purpose of doing what Paul has commanded in [4:10–11](../04/10.md). Alternate translation: “in order that”
4:12	hp6g		rc://*/ta/man/translate/figs-metaphor	περιπατῆτε	1	Paul speaks of behavior in life as if it were walking. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “you may act” or “you may live your lives”
4:12	k59r		rc://*/ta/man/translate/figs-idiom	τοὺς ἔξω	1	Here, the phrase **the ones outside** identifies people who do not belong to the group of believers in Thessalonica. If it would be helpful in your language, you could express the idea with a word or phrase that refers to people who do not belong to a specific group. Alternate translation: “the outsiders” or “the unbelievers”
